Time_s,Ax_ms2,Ay_ms2,Az_ms2
43.857,-0.362,-5.665,6.834
43.868,-0.432,-5.149,6.99
43.88,0.048,-5.318,6.717
43.891,0.064,-6.216,6.855
43.902,-0.396,-6.661,6.613
43.913,-0.063,-6.902,6.452
43.924,-0.181,-7.591,6.048
43.935,-0.329,-7.774,5.876
43.946,-0.381,-7.972,5.77
43.957,-0.578,-7.597,5.794
43.968,-0.126,-7.677,5.721
43.979,-0.346,-8.558,5.715
43.99,-0.648,-8.45,5.739
44.001,-0.578,-7.506,5.267
44.012,-0.417,-7.121,5.415
44.023,-0.494,-6.934,5.434
44.034,-0.923,-7.423,5.736
44.045,-0.556,-7.521,6.249
44.056,-1.136,-7.598,6.137
44.067,-0.284,-7.369,6.044
44.078,-1.374,-7.2,6.187
44.089,-0.917,-6.952,5.882
44.1,-1.068,-6.512,5.899
44.111,-0.294,-6.724,5.783
44.122,-0.502,-7.099,5.819
44.133,-1.138,-7.658,6.01
44.144,-1.352,-7.444,6.57
44.155,-0.228,-7.003,7.344
44.166,-0.063,-6.793,7.241
44.177,-0.119,-7.164,6.929
44.188,-0.542,-7.312,6.337
44.199,-1.02,-7.75,6.296
44.21,-1.064,-7.47,6.129
44.221,-1.367,-7.492,6.311
44.232,-1.636,-6.946,6.182
44.243,-1.189,-6.328,6.514
44.254,-1.097,-6.071,7.041
44.266,-1.136,-6.837,7.569
44.277,-0.737,-6.642,7.857
44.288,-0.351,-6.334,8.048
44.299,-0.212,-6.798,8.037
44.31,-0.599,-7.377,7.747
44.321,-1.082,-7.311,7.536
44.332,-1.198,-6.95,7.45
44.343,-1.097,-6.928,7.604
44.354,-0.931,-7.089,7.912
44.365,-0.562,-7.437,8.308
44.376,-0.112,-7.369,8.525
44.387,-0.185,-7.467,8.561
44.398,-0.292,-7.643,8.445
44.409,-0.412,-7.95,8.732
44.42,-0.275,-8.458,8.825
44.431,-0.116,-8.898,8.77
44.442,-0.261,-8.706,8.732
44.453,-0.201,-7.894,8.763
44.464,-0.226,-7.808,8.881
44.475,-0.067,-7.943,8.863
44.486,-0.125,-7.698,8.834
44.497,-0.338,-6.913,8.39
44.508,-0.287,-6.327,8.23
44.519,-0.303,-6.001,7.956
44.53,-0.167,-5.723,7.72
44.541,-0.765,-6.061,7.441
44.552,-0.879,-6.135,7.34
44.563,-0.736,-5.989,7.411
44.574,-0.904,-5.871,6.644
44.585,-0.724,-6.06,6.648
44.596,-0.668,-5.905,7.061
44.607,-0.314,-5.673,7.289
44.618,0.042,-5.771,7.038
44.629,0.301,-6.081,6.011
44.64,-0.745,-7.339,5.934
44.652,-1.617,-7.032,5.837
44.663,-0.734,-6.711,5.836
44.674,-0.55,-7.212,5.901
44.685,-0.546,-7.14,5.696
44.696,-0.496,-6.47,5.926
44.707,-0.142,-6.401,5.633
44.718,-0.405,-7.176,5.442
44.729,-0.8,-7.835,5.363
44.74,-0.871,-7.962,5.622
44.751,-0.502,-7.568,5.378
44.762,-0.451,-7.646,5.447
44.773,-0.59,-8.255,5.361
44.784,-0.745,-8.481,5.271
44.795,-0.613,-8.502,5.068
44.806,-0.489,-8.399,5.209
44.817,-0.432,-8.738,5.191
44.828,-0.673,-8.883,5.153
44.839,-0.797,-8.548,5.071
44.85,-0.827,-7.967,4.998
44.861,-0.908,-7.954,5.209
44.872,-0.952,-7.535,5.379
44.883,-0.859,-7.293,5.462
44.894,-0.883,-7.309,5.502
44.905,-0.817,-7.212,5.718
44.916,-1.291,-6.111,6.08
44.927,-0.378,-7.424,6.21
44.938,-0.394,-6.944,6.058
44.949,-0.111,-7.3,6.38
44.96,-1.013,-6.81,6.334
44.971,-1.299,-6.194,6.276
44.982,-0.797,-6.195,6.522
44.993,-0.646,-6.486,6.689
45.004,-0.842,-6.616,7.001
45.015,-0.051,-5.786,7.665
45.026,0.029,-5.349,8.056
45.038,0.11,-5.607,7.86
45.049,0.119,-5.919,7.446
45.06,-0.017,-5.855,7.029
45.071,-0.311,-6.265,6.617
45.082,-0.694,-6.806,6.261
45.093,-0.891,-7.285,6.582
45.104,-0.732,-7.401,7.081
45.115,-0.488,-7.251,7.395
45.126,-0.238,-6.516,7.799
45.137,0.058,-6.085,8.332
45.148,0.122,-6.114,8.528
45.159,0.145,-6.302,8.687
45.17,-0.102,-6.325,8.649
45.181,-0.219,-7.639,8.648
45.192,-0.254,-8.131,8.389
45.203,-0.384,-7.802,8.158
45.214,-0.392,-7.212,8.075
45.225,-0.231,-6.4,8.405
45.236,0.274,-6.146,8.657
45.247,0.229,-6.729,8.731
45.258,0.137,-7.274,8.865
45.269,0.295,-6.059,9.535
45.28,0.968,-6.708,10.235
45.291,1.081,-6.974,10.451
45.302,1.263,-6.31,10.664
45.313,1.757,-5.528,10.491
45.324,1.881,-5.167,10.491
45.335,1.511,-5.08,10.247
45.346,1.199,-5.186,10.25
45.357,0.739,-5.105,10.073
45.368,1.025,-4.716,10.138
45.379,1.252,-4.003,10.085
45.39,1.149,-3.584,9.702
45.401,1.336,-3.712,9.234
45.413,1.061,-3.993,8.562
45.424,0.366,-5.084,8.319
45.435,-0.057,-4.995,7.642
45.446,0.063,-5.298,7.254
45.457,0.074,-6.619,6.465
45.468,-0.147,-6.984,5.929
45.479,0.054,-7.219,5.988
45.49,0.002,-6.934,5.965
45.501,-0.872,-6.704,5.805
45.512,-1.216,-7.12,5.44
45.523,-0.995,-7.588,5.381
45.534,-0.028,-8.605,5.159
45.545,0.13,-7.892,5.458
45.556,0.179,-7.457,5.153
45.567,0.099,-7.603,5.049
45.578,-0.347,-8.061,5.191
45.589,-0.378,-7.605,4.908
45.6,-0.24,-7.499,4.817
45.611,-0.038,-7.804,4.805
45.622,-0.255,-8.511,4.683
45.633,-0.081,-8.403,4.784
45.644,-0.02,-8.102,5.076
45.655,0.066,-7.805,5.353
45.666,0.042,-7.892,5.739
45.677,0.058,-7.891,5.784
45.688,-0.106,-7.692,5.965
45.699,0.075,-7.341,6.223
45.71,0.082,-6.69,6.683
45.721,0.037,-7.454,7.004
45.732,0.121,-7.5,7.156
45.743,0.25,-7.776,7.428
45.754,0.506,-7.373,7.508
45.765,0.499,-7.038,7.655
45.776,0.291,-6.479,7.362
45.787,0.356,-6.276,7.385
45.799,-0.067,-5.767,7.418
45.81,-0.078,-5.435,7.593
45.821,0.061,-5.04,7.762
45.832,-0.268,-5.451,7.934
45.843,0.105,-5.631,7.664
45.854,1.044,-5.275,7.796
45.865,0.372,-4.537,7.849
45.876,-0.063,-5.036,7.776
45.887,-0.192,-5.3,7.414
45.898,1.326,-4.73,7.436
45.909,0.951,-3.936,7.75
45.92,-0.117,-3.873,7.928
45.931,-0.35,-3.858,8.123
45.942,0.313,-3.276,8.338
45.953,0.957,-3.804,8.808
45.964,0.399,-4.243,8.849
45.975,0.596,-3.796,8.932
45.986,0.806,-3.873,9.056
45.997,0.656,-4.158,9.165
46.008,0.488,-4.7,9.15
46.019,0.559,-5.132,9.184
46.03,0.216,-4.971,9.538
46.041,0.538,-4.193,9.83
46.052,1.029,-3.838,10.254
46.063,1.244,-4.657,10.365
46.074,0.922,-4.452,10.76
46.085,1.066,-4.024,10.718
46.096,0.982,-3.631,10.633
46.107,0.886,-3.725,10.8
46.118,0.839,-3.833,10.696
46.129,0.82,-4.572,10.598
46.14,0.361,-4.355,10.352
46.151,0.565,-3.627,10.324
46.162,0.692,-3.349,10.048
46.173,0.6,-3.689,9.823
46.185,0.649,-3.981,9.672
46.196,0.502,-4.142,9.432
46.207,0.342,-3.869,9.195
46.218,0.324,-4.203,8.933
46.229,0.385,-4.681,8.541
46.24,-0.015,-4.969,8.476
46.251,0.077,-4.904,7.937
46.262,0.135,-4.911,7.896
46.273,-0.008,-5.171,7.587
46.284,0.025,-5.794,7.271
46.295,0.014,-6.446,7.197
46.306,-0.164,-6.57,6.782
46.317,-0.189,-6.572,6.719
46.328,-0.306,-6.297,6.902
46.339,-0.254,-5.539,7.189
46.35,-0.149,-5.591,7.099
46.361,0.06,-5.912,7.019
46.372,-0.069,-6.54,6.966
46.383,-0.018,-7.272,6.886
46.394,-0.316,-7.012,6.778
46.405,-0.519,-7.211,6.857
46.416,-1.127,-7.333,6.355
46.427,-1.448,-7.156,6.199
46.438,-1.45,-7.282,6.488
46.449,-1.121,-7.742,6.652
46.46,-1.057,-8.001,6.58
46.471,-0.964,-7.924,6.343
46.482,-0.958,-7.933,6.125
46.493,-1.251,-7.683,6.044
46.504,-1.714,-7.795,5.848
46.515,-1.722,-7.678,5.947
46.526,-1.563,-7.715,6.133
46.537,-1.517,-7.878,6.217
46.548,-1.41,-7.817,6.336
46.559,-1.394,-7.385,6.535
46.571,-1.214,-6.687,6.727
46.582,-1.034,-6.348,6.679
46.593,-0.719,-6.603,6.452
46.604,-0.375,-6.755,6.329
46.615,-0.524,-7.186,6.449
46.626,-0.427,-7.523,6.459
46.637,-0.206,-7.788,6.35
46.648,-0.013,-7.377,6.437
46.659,0.063,-7.509,6.795
46.67,0.94,-8.796,6.681
46.681,0.806,-8.527,6.509
46.692,0.595,-7.826,6.239
46.703,0.586,-7.621,5.947
46.714,0.375,-7.769,6.1
46.725,0.154,-8.387,6.226
46.736,0.197,-8.194,6.262
46.747,0.442,-7.374,6.182
46.758,-0.098,-7.978,6.571
46.769,-0.026,-5.739,5.828
46.78,0.571,-6.68,6.603
46.791,0.453,-7.075,6.181
46.802,-0.181,-7.527,6.214
46.813,0.09,-7.591,6.456
46.824,0.357,-7.989,6.863
46.835,-0.121,-7.968,7.153
46.846,0.167,-6.24,7.604
46.857,0.4,-6.729,7.458
46.868,0.185,-6.829,7.119
46.879,-0.076,-6.664,7.152
46.89,-0.314,-6.704,7.492
46.901,-0.633,-6.618,7.713
46.912,-0.544,-5.836,7.517
46.923,-0.201,-5.361,7.416
46.934,-0.081,-4.98,8.02
46.946,-0.357,-4.709,8.158
46.957,-0.634,-4.193,8.432
46.968,-0.668,-3.412,8.297
46.979,-0.505,-3.344,8.257
46.99,-0.392,-3.335,8.574
47.001,-0.092,-3.584,9.553
47.012,0.043,-3.763,9.684
47.023,0.11,-3.377,9.286
47.034,-0.22,-3.334,9.167
47.045,-0.718,-3.107,8.713
47.056,-0.724,-3.234,8.349
47.067,-0.574,-3.57,8.797
47.078,-0.432,-3.507,8.954
47.089,-0.111,-3.649,9.381
47.1,0.023,-3.868,9.641
47.111,-0.247,-3.429,9.534
47.122,-0.162,-3.22,9.366
47.133,-0.893,-3.514,8.912
47.144,-0.119,-2.712,9.36
47.155,0.405,-1.966,9.4
47.166,0.046,-2.837,9.639
47.177,-0.283,-2.762,9.731
47.188,-0.506,-2.804,9.595
47.199,-1.388,-2.275,9.359
47.21,-1.532,-2.754,9.33
47.221,-0.574,-3.472,9.389
47.232,-0.353,-1.17,9.811
47.243,-0.704,-2.252,10.012
47.254,-0.604,-2.657,9.996
47.265,-0.823,-2.401,9.73
47.276,-0.809,-1.701,9.826
47.287,-0.831,-2.418,9.899
47.298,-0.787,-2.479,10.033
47.309,-0.423,-2.292,10.028
47.32,-0.333,-2.173,9.838
47.332,-0.058,-1.838,9.397
47.343,-0.077,-3.463,9.766
47.354,0.031,-2.16,9.797
47.365,0.136,-2.194,9.986
47.376,0.486,-1.705,9.812
47.387,0.569,-1.629,9.644
47.398,0.59,-1.67,9.554
47.409,0.613,-1.591,9.259
47.42,1.144,-2.184,8.845
47.431,1.373,-1.812,9.215
47.442,1.29,-1.788,9.51
47.453,0.721,-2.562,9.431
47.464,0.77,-2.913,9.544
47.475,1.191,-2.252,9.686
47.486,1.325,-2.546,9.701
47.497,1.187,-2.37,9.612
47.508,1.008,-1.77,9.57
47.519,1.137,-1.682,9.403
47.53,1.117,-1.605,9.551
47.541,1.007,-1.81,9.606
47.552,0.618,-2.438,9.848
47.563,0.782,-2.321,9.824
47.574,0.896,-1.778,9.821
47.585,1.188,-1.409,9.853
47.596,1.079,-0.986,9.718
47.607,0.922,-0.562,9.653
47.618,0.682,-0.549,9.551
47.629,0.78,-0.55,9.62
47.64,0.2,-0.672,9.766
47.651,0.1,-0.359,9.615
47.662,0.069,-0.571,9.715
47.673,0.263,-0.361,9.742
47.684,0.311,-0.691,9.792
47.695,0.267,-0.784,9.785
47.706,0.205,-0.115,9.91
47.718,0.185,-0.467,9.886
47.729,0.179,-0.057,9.926
47.74,-0.427,-0.132,9.686
47.751,0.123,-0.614,9.588
47.762,0.6,-0.559,9.557
47.773,0.971,-0.364,9.693
47.784,0.76,-0.784,9.639
47.795,1.136,-0.835,9.726
47.806,0.911,-0.823,9.693
47.817,0.078,-0.1,10.1
47.828,0.442,-1.503,10.228
47.839,0.266,-1.208,10.063
47.85,1.097,-1.331,9.837
47.861,0.517,-0.845,9.847
47.872,0.968,-1.098,9.841
47.883,1.278,-1.181,9.872
47.894,0.914,-0.966,9.799
47.905,0.899,-0.954,9.871
47.916,0.776,-0.695,9.865
47.927,0.611,-1.053,9.842
47.938,0.643,-0.592,9.848
47.949,0.58,-0.478,9.771
47.96,0.757,-0.652,9.758
47.971,0.554,-0.742,9.68
47.982,0.864,-0.643,9.663
47.993,0.606,-1.099,9.653
48.004,0.202,-0.613,9.817
48.015,0.214,-0.727,9.922
48.026,0.131,-0.994,9.703
48.037,0.273,-0.427,9.797
48.048,0.413,-0.698,9.766
48.059,0.532,-0.543,9.819
48.07,0.648,-0.538,9.958
48.081,0.557,-0.464,9.953
48.093,0.545,-0.891,9.677
48.104,0.524,-1.005,9.802
48.115,0.346,-0.62,9.703
48.126,0.29,-0.339,9.759
48.137,0.188,-0.162,9.824
48.148,0.275,-0.223,9.843
48.159,3.071,2.359,7.548
48.17,-0.241,-1.589,10.548
48.181,0.094,0.447,9.857
48.192,0.483,-0.903,9.919
48.203,0.305,-0.713,10.047
48.214,0.336,-0.535,9.989
48.225,0.085,-0.163,10.067
48.236,0.296,-0.558,9.978
48.247,0.484,-0.526,9.927
48.258,0.767,-0.379,9.561
48.269,0.578,-0.718,9.698
48.28,0.82,-0.675,9.765
48.291,0.872,-0.692,9.815
48.302,0.52,-0.789,10.089
48.313,0.251,-0.369,10.089
48.324,0.734,-0.679,9.876
48.335,0.608,-0.951,9.823
48.346,0.183,0.136,9.84
48.357,0.189,-0.274,9.787
48.368,0.12,-0.608,9.916
48.379,0.41,-0.552,9.77
48.39,0.268,-0.58,9.81
48.401,0.293,-0.517,9.679
48.412,0.457,-0.705,9.608
48.423,0.492,-0.42,9.685
48.434,0.444,-0.376,9.62
48.445,0.526,-0.469,9.755
48.456,0.477,-0.44,9.675
48.467,0.482,-0.61,9.782
48.479,0.291,-0.594,9.816
48.49,0.29,-0.571,9.733
48.501,0.42,-0.447,9.784
48.512,0.34,-0.355,9.9
48.523,0.356,-0.41,9.863
48.534,0.353,-0.581,9.797
48.545,0.334,-0.479,9.801
48.556,0.261,-0.678,9.845
48.567,0.297,-0.517,9.829
48.578,0.296,-0.711,9.777
48.589,0.353,-0.56,9.809
48.6,0.521,-0.522,9.86
48.611,0.446,-0.479,9.688
48.622,0.355,-0.708,9.747
48.633,0.46,-0.528,9.716
48.644,0.393,-0.662,9.827
48.655,0.152,-0.567,9.849
48.666,0.175,-0.647,9.847
48.677,0.231,-0.689,10.002
48.688,0.382,-0.566,9.968
48.699,0.415,-0.664,9.93
48.71,0.166,-0.745,9.841
48.721,0.327,-0.676,9.934
48.732,0.33,-0.706,9.798
48.743,0.413,-0.587,9.863
48.754,0.312,-0.533,9.867
48.765,0.383,-0.513,9.75
48.776,0.464,-0.492,9.669
48.787,0.42,-0.433,9.814
48.798,0.517,-0.486,9.671
48.809,0.334,-0.44,9.718
48.82,0.426,-0.543,9.724
48.831,0.448,-0.479,9.719
48.842,0.495,-0.503,9.833
48.853,0.393,-0.317,9.774
48.865,0.26,-0.43,9.711
48.876,0.539,-0.388,9.732
48.887,0.413,-0.423,9.77
48.898,0.547,-0.419,9.92
48.909,0.483,-0.535,9.977
48.92,0.512,-0.467,10.012
48.931,0.359,-0.648,10.123
48.942,0.424,-0.724,9.911
48.953,0.44,-0.601,9.91
48.964,1.801,-1.096,10.134
48.975,1.076,-1.005,9.933
48.986,1.195,-0.874,9.915
48.997,0.045,-0.267,10.062
49.008,-0.043,-1.07,10.222
49.019,-0.567,-0.913,10.304
49.03,-0.298,-0.886,10.168
49.041,-0.183,-1.576,10.202
49.052,-0.111,-0.879,10.109
49.063,-0.08,-0.791,9.993
49.074,-0.627,-1.603,10.038
49.085,-0.02,-1.472,9.882
49.096,0.046,-1.689,9.84
49.107,0.043,-1.091,9.759
49.118,0.011,-1.043,9.645
49.129,-0.169,-1.016,9.514
49.14,0.166,-1.047,9.345
49.151,0.244,-0.613,9.125
49.162,0.037,-0.992,9.216
49.173,-0.253,-1.827,9.372
49.184,-0.626,-2.351,9.595
49.195,-0.456,-2.523,9.843
49.206,-0.445,-2.419,9.871
49.217,-0.176,-1.803,9.733
49.228,0.143,-1.327,9.383
49.239,0.186,-0.84,9.22
49.251,-0.145,-1.539,9.275
49.262,-0.312,-2.091,9.395
49.273,-0.481,-2.289,9.501
49.284,-0.432,-2.369,9.683
49.295,-0.672,-2.374,9.784
49.306,-0.718,-2.473,9.599
49.317,-0.928,-1.94,9.461
49.328,-0.613,-2.16,9.395
49.339,-1.025,-2.403,9.465
49.35,-0.969,-2.482,9.3
49.361,-0.38,-2.918,8.792
49.372,-1.036,-2.541,9.147
49.383,-0.62,-2.74,9.104
49.394,-1.427,-3.156,9.345
49.405,-1.416,-2.827,9.129
49.416,-1.457,-2.416,9.176
49.427,-1.703,-2.585,8.999
49.438,-1.822,-2.847,9.214
49.449,-1.983,-3.511,9.305
49.46,-1.309,-3.103,9.491
49.471,-2.157,-3.233,8.956
49.482,-2.154,-3.236,9.059
49.493,-2.237,-3.559,9.105
49.504,-2.539,-3.612,9.204
49.515,-2.186,-3.453,9.23
49.526,-2.322,-3.23,8.954
49.537,-2.102,-3.276,8.665
49.548,-2.179,-3.235,8.644
49.559,-1.977,-2.826,8.667
49.57,-2.693,-4.001,9.072
49.581,-2.937,-3.168,8.689
49.592,-4.125,-5.408,9.712
49.603,-3.591,-4.182,9.145
49.614,-3.267,-3.718,8.988
49.626,-3.167,-3.436,8.606
49.637,-2.915,-3.319,8.609
49.648,-3.644,-3.265,8.35
49.659,-3.726,-3.367,8.439
49.67,-3.753,-3.175,8.416
49.681,-3.508,-3.136,8.56
49.692,-3.46,-3.009,8.542
49.703,-3.422,-3.205,8.435
49.714,-3.449,-3.081,8.419
49.725,-3.628,-3.323,8.43
49.736,-3.725,-3.774,8.32
49.747,-4.015,-3.659,8.338
49.758,-3.933,-3.461,8.256
49.769,-3.761,-3.393,8.378
49.78,-3.898,-3.535,8.373
49.791,-4.391,-3.624,8.191
49.802,-4.023,-3.296,8.24
49.813,-4.291,-3.074,7.993
49.824,-3.734,-2.929,8.175
49.835,-3.625,-3.136,8.212
49.846,-3.816,-3.383,8.158
49.857,-3.881,-3.257,8.288
49.868,-4.612,-2.726,8.399
49.879,-3.563,-6.483,7.39
49.89,-4.628,0.027,7.042
49.901,-5.028,-4.158,8.142
49.912,-4.659,-3.274,7.193
49.923,-4.314,-1.931,6.351
49.934,-3.017,-3.474,6.843
49.945,-2.815,-3.455,6.948
49.956,-4.58,-4.534,7.809
49.967,-6.889,-5.275,8.796
49.978,-6.974,-4.074,7.643
49.989,-6.091,-5.076,7.499
50.0,-6.221,-4.763,7.353
50.012,-4.924,-4.813,6.496
50.023,-5.074,-5.226,6.539
